artists,valence,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,popularity
Cate le Bon,0.708,0.00317,0.608,260573.0,0.636,0.0195,0.127,-7.7120000000000015,0.0258,141.628,47.0
Shekinah Glory Ministry,0.157,0.04,0.321,552760.0,0.481,0.0,0.102,-11.06,0.0844,105.325,47.0
The Wonder Stuff,0.925,0.0266,0.51,192333.0,0.882,0.00212,0.0533,-6.952000000000001,0.0317,149.128,47.0
Jennifer Peña,0.58,0.442,0.594,232507.0,0.747,0.0,0.154,-4.828,0.0376,145.882,47.0
Jens Lekman,0.268,0.0356,0.412,302573.0,0.599,0.00012,0.336,-7.0829999999999975,0.0377,105.693,47.0
Eric Heatherly,0.779,0.07,0.76,209440.0,0.644,1.91e-05,0.155,-8.971,0.0431,99.954,47.0
Joe Purdy,0.6345000000000001,0.7665,0.4975,229633.0,0.2605,0.0008715,0.13574999999999998,-14.814,0.03425,112.92050000000002,47.0
Doves,0.24826666666666666,0.00019736666666666668,0.403,408222.0,0.839,0.3253666666666667,0.0725,-6.824999999999999,0.04133333333333333,121.34633333333333,47.0
Alestorm,0.6895,0.0004021,0.4925,212420.0,0.911,2.9350000000000005e-05,0.18889999999999998,-3.911,0.10300000000000001,135.05400000000003,47.0
Caillou,0.953,0.773,0.782,45004.0,0.344,0.0,0.0848,-7.504,0.0582,134.746,47.0
Piero Umiliani,0.363,0.973,0.269,167314.0,0.443,0.907,0.111,-12.812,0.0315,100.295,47.0
Swizz Beatz,0.4125,0.0664,0.794,173073.5,0.8205,4.63e-05,0.3605,-5.439500000000001,0.2865,94.9805,47.0
Michael Mandrell and Benjy Wertheimer,0.25215,0.8335,0.3791,538193.0,0.1792,0.725,0.08595,-18.5715,0.0389,136.488,47.0
Gary Portnoy,0.36,0.442,0.425,151267.0,0.462,0.0,0.631,-9.91,0.0275,91.697,47.0
Café Quijano,0.867,0.0646,0.725,197320.0,0.79,0.00883,0.121,-4.393,0.102,151.985,47.0
Exitos Sonideros,0.5245,0.2375,0.621,224026.0,0.589,9.95e-06,0.22649999999999998,-7.871,0.0319,159.01850000000002,47.0
Wim Mertens,0.2215,0.9215,0.562,222412.0,0.4754999999999999,0.906,0.086,-12.3655,0.03225,119.75,47.0
Sierra Boggess as Ariel,0.312,0.887,0.415,204573.0,0.0791,0.0,0.0573,-20.023,0.0488,137.314,47.0
Magnet,0.481,0.0933,0.54,277773.0,0.465,0.00607,0.417,-8.937999999999997,0.0266,132.05,47.0
The Saw Doctors,0.7404999999999999,0.07405,0.381,219980.0,0.9219999999999999,7.05e-07,0.196,-3.9585,0.09440000000000001,171.322,47.0
Fish Leong,0.217,0.769,0.638,239293.0,0.363,0.0,0.0932,-9.366,0.0289,115.802,47.0
Forever Jones,0.297,0.511,0.496,207800.0,0.28,0.0,0.098,-11.162,0.0434,83.97,47.0
Bella Thorne,0.6709999999999999,0.00291,0.8190000000000001,154773.0,0.6829999999999999,0.122,0.254,-6.144,0.156,112.007,47.0
Sean Murray,0.0892,0.101,0.422,193893.0,0.207,0.723,0.159,-15.48,0.0287,84.93,47.0
Steam,0.398,0.0171,0.6729999999999999,249507.0,0.843,1.01e-05,0.305,-9.561,0.0379,115.658,47.0
Müslüm Gürses,0.523,0.317,0.353,269640.0,0.672,3.05e-05,0.0962,-5.795,0.04,168.299,47.0
Grupo Merengada,0.962,0.245,0.805,184933.0,0.5539999999999999,7.31e-06,0.223,-14.754,0.0605,150.907,47.0
Los Pianos Barrocos,0.166,0.908,0.395,150800.0,0.152,0.8690000000000001,0.116,-16.842,0.029,97.537,47.0
The Infamous Stringdusters,0.387,0.621,0.61,298148.0,0.493,0.000551,0.128,-7.332000000000002,0.0284,132.224,47.0
Os Incríveis,0.404,0.0201,0.596,223907.0,0.828,0.884,0.226,-6.099,0.0341,125.922,47.0
Fort Minor,0.652,0.176,0.701,231480.0,0.913,0.000479,0.0801,-4.664,0.111,103.002,47.0
The Donkeys,0.113,0.0653,0.316,332307.0,0.757,0.861,0.183,-5.07,0.0313,131.444,47.0
Republica,0.236,0.000283,0.5589999999999999,301067.0,0.953,0.188,0.187,-4.657,0.0568,130.053,47.0
Crain & Taylor,0.0,0.931,0.0,598425.0,7.46e-05,0.892,0.115,-19.703,0.0,0.0,47.0
Beth Orton,0.445,0.181,0.561,325760.0,0.715,0.0,0.624,-8.291,0.0356,106.849,47.0
Urban Jazz Coalition,0.69,0.26,0.612,279187.0,0.583,0.757,0.126,-8.693999999999999,0.035,87.55,47.0
Upon A Burning Body,0.0507,0.000264,0.362,193855.0,0.972,0.0,0.161,-3.904,0.215,102.409,47.0
The Stone Foxes,0.401,0.1,0.742,110293.0,0.455,0.0,0.213,-13.778,0.0524,120.037,47.0
Larry and His Flask,0.267,0.151,0.291,303472.0,0.718,0.0,0.6729999999999999,-6.492999999999999,0.0587,153.102,47.0
Riff Raff,0.408,0.0271,0.911,202714.0,0.665,0.0,0.0656,-5.169,0.249,140.136,47.0
Attack Attack!,0.16620000000000001,0.0054733333333333335,0.31133333333333335,211711.0,0.9553333333333334,0.000223,0.1587,-4.233666666666667,0.18366666666666664,122.746,47.0
Elizabeth Cotten and Brenda Evans,0.703,0.943,0.593,302600.0,0.0814,0.0,0.112,-10.189,0.0624,175.767,47.0
The Pirates Charles,0.733,0.93,0.809,246280.0,0.313,0.0,0.312,-11.269,0.0403,82.384,47.0
Big Boss Man,0.8690000000000001,0.0127,0.8029999999999999,268173.0,0.759,0.898,0.0271,-7.705,0.052,110.026,47.0
Class Actress,0.7609999999999999,0.0109,0.684,225233.0,0.6970000000000001,0.0908,0.0986,-6.73,0.0334,96.992,47.0
Municipal Waste,0.447,0.000728,0.26,129387.0,0.998,0.0187,0.141,-2.844,0.16,194.788,47.0
Mel Brown,0.897,0.466,0.583,254160.0,0.868,0.919,0.453,-9.226,0.0419,102.036,47.0
Cruz Martinez presenta Los Super Reyes,0.857,0.0365,0.8,234733.0,0.7709999999999999,8.13e-06,0.895,-6.483,0.155,120.974,47.0
Slothrust,0.386,0.00263,0.38,325773.0,0.537,0.0658,0.148,-8.183,0.0383,124.375,47.0
Christian Scott aTunde Adjuah,0.204,0.901,0.278,373880.0,0.239,0.141,0.18,-15.248,0.0353,169.229,47.0
Oro Norteno,0.943,0.186,0.632,167760.0,0.752,4.07e-06,0.0622,-3.74,0.115,174.899,47.0
Devin Townsend,0.21,0.000912,0.463,227920.0,0.98,0.8320000000000001,0.693,-4.7860000000000005,0.11,156.001,47.0
Noir Désir,0.7979999999999999,0.738,0.672,288747.0,0.721,0.0389,0.122,-9.655,0.0621,105.225,47.0
Flowers,0.647,0.000264,0.6559999999999999,226973.0,0.843,0.000357,0.111,-6.593999999999999,0.113,145.039,47.0
Canticuentos,0.934,0.443,0.541,139813.0,0.379,0.0,0.106,-9.488,0.0366,185.05900000000003,47.0
Vitamin String Quartet,0.754,0.6729999999999999,0.675,219800.0,0.134,2.56e-05,0.158,-13.79,0.0402,75.014,47.0
Half Cocked,0.6759999999999999,0.00509,0.649,141173.0,0.968,1.28e-05,0.0674,-1.249,0.0547,102.657,47.0
Guitar Slim,0.643,0.812,0.48,180453.0,0.303,0.0,0.0889,-13.675,0.0384,98.282,47.0
Cindy Bullens,0.588,0.692,0.7090000000000001,170453.0,0.3105,7.75e-06,0.124,-13.1925,0.0344,113.57400000000001,47.0
Guerilla Black,0.39,0.00233,0.672,236093.0,0.677,0.0,0.0834,-4.08,0.197,170.428,47.0
Vicki Yohe,0.143,0.526,0.26,318560.0,0.484,0.0,0.103,-6.121,0.0399,197.685,47.0
AK-7,0.972,0.54,0.7709999999999999,228373.0,0.648,6.98e-06,0.12,-4.6080000000000005,0.0531,139.991,47.0
Stephen Sondheim,0.15,0.887,0.353,306760.0,0.414,0.0,0.0671,-7.4129999999999985,0.0423,95.179,47.0
Lil Ru,0.408,0.285,0.7120000000000001,207453.0,0.5760000000000001,0.0,0.097,-6.7010000000000005,0.168,152.986,47.0
Hardrive,0.805,0.00842,0.785,390560.0,0.855,0.00222,0.148,-7.425,0.0678,123.664,47.0
Steve Tibbetts,0.0382,0.82,0.618,237333.0,0.262,0.866,0.107,-24.976,0.141,180.913,47.0
Barrett Strong,0.949,0.3,0.6544999999999999,157913.5,0.8725,0.0,0.14100000000000001,-5.646,0.0353,132.276,47.0
Yonderboi,0.667,0.208,0.799,259107.0,0.83,0.77,0.0997,-7.107,0.0364,105.999,47.0
IAMX,0.115,0.175,0.168,322213.0,0.684,0.00322,0.0886,-6.13,0.0425,67.521,47.0
Diane Arkenstone,0.0384,0.975,0.124,425960.0,0.193,0.965,0.106,-14.154000000000002,0.0386,186.186,47.0
Ramshackle Glory,0.804,0.296,0.539,220840.0,0.718,0.0,0.124,-6.544,0.133,95.644,47.0
9th Wonder,0.605,0.336,0.551,210680.0,0.608,1.32e-06,0.0681,-7.475,0.139,92.939,47.0
Lighthouse Family,0.69625,0.10435,0.59675,283333.5,0.657,0.1603295,0.09002500000000001,-9.5835,0.029275000000000002,93.1325,47.0
Beegie Adair and Friends,0.5479999999999999,0.69,0.706,146120.0,0.187,0.948,0.0586,-18.34,0.0409,122.666,47.0
Happy Mondays,0.6799999999999999,0.0036548400000000003,0.6118,279664.0,0.8356,0.15600638,0.18094,-9.3686,0.03946,115.71959999999999,47.0
Fito Olivares,0.862,0.0417,0.805,195800.0,0.58,0.00082,0.126,-13.087,0.0437,95.552,47.0
Los Extranos,0.6883333333333334,0.6096666666666667,0.6043333333333333,205284.66666666666,0.5056666666666666,0.00022433333333333333,0.10066666666666667,-9.349,0.0401,84.46266666666666,47.0
John Cafferty,0.6335,0.03055,0.567,249506.5,0.9065,7.45e-06,0.264,-8.2075,0.0403,136.50900000000001,47.0
Paula DeAnda,0.34,0.491,0.435,241400.0,0.753,3.46e-06,0.0855,-6.065,0.202,79.312,47.0
Barclay James Harvest,0.53,0.33799999999999997,0.5105,318640.0,0.5069999999999999,7.5e-05,0.0818,-12.177499999999998,0.04925,111.10849999999999,47.0
Alain Barrière,0.202,0.818,0.419,175413.0,0.391,0.0,0.104,-9.189,0.028,102.346,47.0
Lamp,0.586,0.975,0.565,75053.0,0.0522,0.833,0.116,-17.892,0.0447,73.582,47.0
The String Cheese Incident,0.5459999999999999,0.25266666666666665,0.47833333333333333,381595.6666666667,0.731,0.144,0.18303333333333335,-7.930333333333334,0.0409,155.05599999999998,47.0
Psychostick,0.378,0.00182,0.682,134560.0,0.657,0.011,0.626,-7.395,0.404,123.23,47.0
Morten Harket,0.654,0.0493,0.64,223867.0,0.7559999999999999,4.56e-06,0.138,-8.062000000000001,0.0365,121.577,47.0
Federico Villa,0.7659999999999999,0.565,0.598,210280.0,0.42,0.0,0.345,-7.19,0.0354,123.515,47.0
Wild Child,0.4920000000000001,0.923,0.674,258200.0,0.366,0.000195,0.123,-8.958,0.0591,74.818,47.0
Kris Allen,0.937,0.027000000000000003,0.5834999999999999,212627.0,0.8965000000000001,0.0,0.315,-2.7245,0.041999999999999996,92.011,47.0
Giant Panda Guerilla Dub Squad,0.862,0.0952,0.618,255587.0,0.628,0.000263,0.157,-8.498,0.0864,86.883,47.0
Lil' Kim,0.6805384615384615,0.11816615384615384,0.7753846153846153,275755.0,0.6893076923076923,0.008014210769230768,0.1547230769230769,-7.394076923076923,0.2782307692307692,91.531,47.0
Tryo,0.873,0.762,0.826,226533.0,0.442,0.0,0.107,-10.371,0.0485,103.949,47.0
Curtis Grimes,0.78,0.217,0.595,239373.0,0.635,0.0,0.195,-6.2479999999999976,0.0303,77.962,47.0
MINMI,0.5993333333333334,0.2873333333333334,0.5596666666666666,287520.3333333333,0.6096666666666667,0.006904,0.11333333333333334,-6.6626666666666665,0.0363,118.24133333333333,47.0
Kinito Mendez,0.908,0.506,0.903,283867.0,0.802,9.85e-05,0.0568,-9.019,0.0746,130.892,47.0
Kings Kaleidoscope,0.187,0.479,0.376,218973.0,0.366,0.0,0.119,-11.698,0.0385,139.534,47.0
James Marsden,0.725,0.0393,0.55,162293.0,0.8909999999999999,0.0,0.151,-5.599,0.186,169.963,47.0
Bitty McLean,0.494,0.182,0.703,250973.0,0.376,2.88e-05,0.195,-5.968,0.0703,165.438,47.0
Emarosa,0.359,0.00444,0.334,228987.0,0.924,0.0,0.136,-3.805,0.276,170.15900000000005,47.0
Sovereign Grace Music,0.168,0.125,0.3500000000000001,314520.0,0.49400000000000005,7.1e-07,0.3773,-6.6255,0.030449999999999998,147.673,47.0
Rooney,0.7723333333333334,0.0020133333333333336,0.5603333333333333,187897.66666666666,0.8959999999999999,0.0010186666666666666,0.056333333333333326,-3.4549999999999996,0.0461,153.04433333333333,47.0
King Lil G,0.2535,0.272,0.6305000000000001,236346.75,0.6,4.85e-05,0.12102500000000001,-8.93825,0.25475,140.62225,47.0
Pale Saints,0.208,0.1175,0.4225,290920.0,0.36750000000000005,0.118,0.07755000000000001,-15.937000000000001,0.037250000000000005,151.37300000000002,47.0
King Geedorah,0.72975,0.22187499999999996,0.47625000000000006,224796.5,0.81,0.012508275,0.32885,-4.1335,0.152575,92.94399999999999,47.0
Airiel,0.461,0.000256,0.187,566467.0,0.945,0.241,0.104,-6.3320000000000025,0.0398,104.974,47.0
The Adventures Of Stevie V,0.925,0.00129,0.757,243133.0,0.83,0.0074099999999999,0.0877,-13.169,0.0413,120.883,47.0
David McCallum,0.406,0.622,0.589,173667.0,0.506,0.268,0.332,-8.224,0.0305,90.782,47.0
Kimya Dawson,0.5956666666666667,0.771,0.5379999999999999,179235.66666666666,0.33866666666666667,1.793333333333333e-05,0.17266666666666666,-11.172333333333333,0.12196666666666667,147.75266666666667,47.0
Zion I,0.404,0.0299,0.8170000000000001,266413.0,0.695,0.00183,0.0956,-7.391,0.0497,91.971,47.0
Kimbra,0.449,0.0791,0.763,241507.0,0.6659999999999999,2.98e-06,0.0733,-6.34,0.0537,93.994,47.0
Positive K,0.787,0.0774,0.812,232773.0,0.753,0.0,0.341,-13.252,0.118,103.754,47.0
Gregory and the Hawk,0.557,0.899,0.71,174027.0,0.188,0.366,0.128,-18.477,0.0369,77.994,47.0
The Acacia Strain,0.184,0.00214,0.5329999999999999,243760.0,0.899,5.32e-06,0.0965,-4.63,0.085,115.013,47.0
Robin Mark,0.256,0.5660000000000001,0.306,238173.0,0.431,0.0,0.107,-6.746,0.0283,130.269,47.0
Puscifer,0.4290375,0.262355,0.593625,242736.5,0.63175,0.11526781374999998,0.1414625,-7.5871249999999995,0.0709875,138.55425000000002,47.0
Coal Chamber,0.36266666666666664,0.008751666666666666,0.5175000000000001,228795.5,0.851,0.19452950000000002,0.2547,-5.6565,0.0819,141.45366666666666,47.0
Jon B.,0.5464,0.23500000000000001,0.7203,273230.7,0.48310000000000003,3.192e-06,0.17138,-8.6691,0.060160000000000005,100.7745,47.0
Terri Gibbs,0.7340000000000001,0.233,0.6990000000000001,181667.0,0.515,2.56e-06,0.0888,-10.816,0.0299,95.044,47.0
Outasight,0.537,0.0343,0.625,190000.0,0.7859999999999999,1.05e-06,0.202,-3.814,0.0465,119.982,47.0
Wax Fang,0.271,0.467,0.499,337053.0,0.364,0.0989,0.115,-8.839,0.0307,155.075,47.0
Dana Glover,0.121,0.265,0.289,238376.0,0.423,0.0,0.097,-7.102,0.0292,103.382,47.0
Lady Lamb,0.193,0.696,0.4970000000000001,387693.0,0.292,4.46e-06,0.156,-9.515,0.0452,121.544,47.0
The Jamaican Reggae Band,0.878,0.333,0.934,194000.0,0.419,1.74e-05,0.12,-13.264,0.17,120.973,47.0
R5,0.785,0.00202,0.732,211920.0,0.7659999999999999,0.0,0.0701,-4.959,0.0348,119.956,47.0
Stars Of The Lid,0.0322,0.9724999999999999,0.10494999999999999,298593.5,0.07915,0.908,0.08399999999999999,-24.942,0.045450000000000004,103.931,47.0
Lucia Parker,0.277,0.201,0.436,409347.0,0.674,0.0,0.823,-6.561,0.0401,145.857,47.0
Rob McConnell Trio,0.297,0.995,0.539,272107.0,0.0149,0.918,0.121,-25.673,0.0447,133.724,47.0
The Boo Radleys,0.5640000000000001,0.32425000000000004,0.4525,178213.5,0.7775,0.0004925,0.2025,-7.5305,0.0698,138.6755,47.0
Chiqui Pineda,0.23,0.934,0.293,328000.0,0.146,0.0,0.115,-15.13,0.0328,169.543,47.0
La Joven Guardia,0.8340000000000001,0.00191,0.518,166253.0,0.6629999999999999,2.1e-05,0.286,-7.556,0.031,124.536,47.0
Streetlight Manifesto,0.7055555555555555,0.051884444444444434,0.6183333333333334,284648.77777777775,0.8613333333333334,0.0018405933333333331,0.11562222222222222,-4.803555555555556,0.10526666666666668,138.25255555555557,47.0
The Newbeats,0.897,0.757,0.71,122720.0,0.546,0.00981,0.152,-14.582,0.0469,82.182,47.0
Biosphere,0.07145,0.948,0.1417,259559.0,0.03835,0.8594999999999999,0.13,-32.4545,0.040749999999999995,102.4075,47.0
Medina,0.922,0.0081,0.944,379800.0,0.56,2.23e-05,0.0613,-5.456,0.0869,127.99,47.0
Star Fucking Hipsters,0.6659999999999999,0.0116,0.812,214347.0,0.457,0.00058,0.113,-8.812999999999997,0.0805,140.489,47.0
Chicano Batman,0.522,0.20905,0.514,370541.0,0.5269999999999999,0.01483,0.336,-7.2415,0.0337,95.527,47.0
Nature Sound Collection,0.0248,0.501,0.152,360072.0,0.581,0.8590000000000001,0.395,-26.16800000000001,0.0607,94.561,47.0
Slaid Cleaves,0.34,0.57,0.395,447227.0,0.447,9.21e-06,0.8059999999999999,-8.758,0.0371,85.60600000000002,47.0
Gigi,0.7192000000000001,0.1242792,0.7632000000000001,201682.2,0.7222000000000001,0.0067888,0.1898,-8.1414,0.11372,112.0,47.0
Straylight Run,0.191,0.19,0.5355000000000001,291873.0,0.7215,0.00024559,0.1105,-6.252000000000001,0.03605,122.7175,47.0
Biohazard,0.106,0.00128,0.298,284067.0,0.983,5.629999999999999e-05,0.78,-6.566,0.464,89.62899999999998,47.0
Dead Poetic,0.5579999999999999,1.33e-05,0.489,242040.0,0.8909999999999999,3.16e-06,0.0722,-4.507,0.0574,145.016,47.0
3T,0.645,0.43,0.6859999999999999,321000.0,0.454,0.00021,0.286,-10.928,0.0328,131.977,47.0
Hit The Lights,0.5589999999999999,0.0312,0.5670000000000001,189253.0,0.94,0.0,0.411,-3.155,0.094,116.523,47.0
Secrets,0.611,0.0008939999999999,0.528,228653.0,0.929,0.00136,0.149,-4.548,0.0493,131.985,47.0
Lamb of God,0.20101538461538462,0.0012988957692307694,0.34188461538461534,267335.23076923075,0.9713461538461539,0.2132538153846154,0.23144615384615383,-3.518384615384616,0.13484615384615384,112.02530769230769,47.03846153846154
Phoenix,0.5485888888888888,0.1262492388888889,0.5826111111111111,225328.94444444444,0.6973333333333334,0.12457183333333334,0.18127222222222222,-7.109388888888889,0.04407777777777778,130.623,47.05555555555556
Seal,0.4566941176470588,0.2894429411764706,0.5704117647058824,319174.9411764706,0.6494117647058824,0.012690667647058824,0.15355882352941178,-8.667117647058824,0.0455,116.6045294117647,47.05882352941177
Mos Def,0.6529375000000001,0.120785,0.7045625,247993.4375,0.7333125,0.052454706250000004,0.26925625000000003,-6.9776875,0.24544375,95.9065,47.0625
TobyMac,0.614,0.050443928571428556,0.6441428571428572,222305.64285714287,0.8317857142857142,0.001473627857142857,0.2088,-4.227857142857142,0.07457142857142858,127.31892857142857,47.07142857142857
Black Label Society,0.32860769230769227,0.08499873846153846,0.5300769230769231,278273.0,0.7158461538461539,0.0859330076923077,0.22096923076923075,-6.239,0.04246153846153845,108.95515384615383,47.07692307692308
Marisela,0.5571818181818182,0.6356666666666667,0.652090909090909,219445.66666666666,0.3678484848484848,0.00015732060606060604,0.1380212121212121,-14.403333333333334,0.03376666666666667,125.8600909090909,47.09090909090909
Stick Figure,0.7151818181818181,0.1816,0.7763636363636363,246397.77272727274,0.5882727272727273,0.23909045454545455,0.14101818181818182,-7.970363636363635,0.05864090909090909,123.15704545454545,47.09090909090909
Lonestar,0.48055555555555557,0.25211666666666666,0.5746111111111111,224966.55555555556,0.640611111111111,7.388888888888889e-08,0.16160555555555556,-6.665444444444444,0.03456666666666666,126.10033333333334,47.111111111111114
Gnarls Barkley,0.6844285714285715,0.13029,0.6674285714285714,174283.7142857143,0.7877142857142857,0.07540593857142856,0.2580571428571429,-4.517714285714286,0.05935714285714285,121.72014285714285,47.142857142857146
Kem,0.38885714285714285,0.42151428571428573,0.7318571428571429,296404.85714285716,0.47671428571428576,0.020394484285714286,0.129,-7.9551428571428575,0.06395714285714285,117.71171428571428,47.142857142857146
Lalo Mora,0.8080714285714287,0.4638785714285714,0.7472142857142857,177544.7142857143,0.5187857142857143,5.2587857142857135e-05,0.11964285714285715,-8.884357142857143,0.10741428571428571,118.63850000000001,47.142857142857146
Musiq Soulchild,0.40275,0.26474166666666665,0.5591666666666667,274601.0833333333,0.6105,2.5e-07,0.12944999999999998,-6.506666666666667,0.12738333333333332,110.62508333333334,47.166666666666664
Spandau Ballet,0.60525,0.3115,0.7011666666666666,298392.25,0.7035,0.2000753866666667,0.11843333333333333,-7.299500000000001,0.044449999999999996,121.55808333333334,47.166666666666664
Kellie Pickler,0.42533333333333334,0.2741,0.6078333333333333,234466.66666666666,0.6951666666666667,0.0,0.09065000000000001,-4.948833333333334,0.04046666666666667,119.77133333333332,47.166666666666664
Marilyn Manson,0.3382638888888889,0.015161650833333326,0.4888333333333333,254337.94444444444,0.8290972222222223,0.1312489166666667,0.30216805555555554,-6.824430555555556,0.07901944444444445,140.58919444444444,47.18055555555556
Jose Mari Chan,0.38699999999999996,0.8097727272727273,0.4489545454545455,181934.54545454544,0.2541,0.011370865454545454,0.18139090909090907,-15.27790909090909,0.032095454545454545,107.21322727272727,47.18181818181818
Brandy,0.5964999999999999,0.24687454545454546,0.6731818181818182,277179.45454545453,0.5462727272727274,0.003512449090909091,0.20548181818181818,-6.311454545454546,0.0712,117.16936363636364,47.18181818181818
2Pac,0.6029255319148936,0.14539294680851061,0.7782978723404255,260910.74468085106,0.6890638297872341,0.009942299468085105,0.21811063829787236,-7.84631914893617,0.22408191489361703,108.10943617021277,47.191489361702125
